body_temperature,walking_capacity,heart_rate,health_status,temperature_above_normal,temperature_below_normal,low_walking_capacity,high_heart_rate,low_heart_rate
38.5,10303,59,healthy,False,False,False,False,False
37.6,11307,59,healthy,False,False,False,False,False
38.4,10487,61,healthy,False,False,False,False,False
38.3,13108,68,healthy,False,False,False,False,False
38.1,5948,73,unhealthy,False,False,True,False,False
40.4,6192,110,unhealthy,True,False,True,True,False
38.0,12245,62,healthy,False,False,False,False,False
38.2,10210,58,healthy,False,False,False,False,False
38.8,12724,60,healthy,False,False,False,False,False
40.5,7035,112,unhealthy,True,False,True,True,False
38.4,11212,60,healthy,False,False,False,False,False
38.1,3383,62,unhealthy,False,False,True,False,False
38.2,10125,67,healthy,False,False,False,False,False
38.0,5477,64,unhealthy,False,False,True,False,False
38.0,10559,69,healthy,False,False,False,False,False
38.4,4953,71,unhealthy,False,False,True,False,False
38.2,6519,67,unhealthy,False,False,True,False,False
34.8,5048,41,unhealthy,False,True,True,False,True
40.1,5954,114,unhealthy,True,False,True,True,False
41.0,5860,105,unhealthy,True,False,True,True,False
38.4,3951,65,unhealthy,False,False,True,False,False
38.0,11828,71,healthy,False,False,False,False,False
38.3,6856,69,unhealthy,False,False,True,False,False
40.3,5155,134,unhealthy,True,False,True,True,False
38.6,12839,55,healthy,False,False,False,False,False
38.2,10690,65,healthy,False,False,False,False,False
34.2,5951,27,unhealthy,False,True,True,False,True
39.8,5767,103,unhealthy,True,False,True,True,False
40.1,5928,118,unhealthy,True,False,True,True,False
38.3,6393,66,unhealthy,False,False,True,False,False
38.4,12019,66,healthy,False,False,False,False,False
38.5,11468,76,healthy,False,False,False,False,False
40.1,3446,105,unhealthy,True,False,True,True,False
38.3,12079,59,healthy,False,False,False,False,False
39.2,11490,61,healthy,True,False,False,False,False
34.9,6435,34,unhealthy,False,True,True,False,True
36.5,6582,40,unhealthy,False,True,True,False,True
38.0,10214,61,healthy,False,False,False,False,False
38.6,11192,74,healthy,False,False,False,False,False
38.5,11261,60,healthy,False,False,False,False,False
38.5,9625,61,healthy,False,False,False,False,False
40.5,7415,118,unhealthy,True,False,True,True,False
38.7,4456,71,unhealthy,False,False,True,False,False
38.3,12186,64,healthy,False,False,False,False,False
38.5,12242,63,healthy,False,False,False,False,False
38.0,4223,60,unhealthy,False,False,True,False,False
38.6,12608,63,healthy,False,False,False,False,False
38.7,10594,60,healthy,False,False,False,False,False
40.7,6810,82,unhealthy,True,False,True,False,False
38.4,5727,74,unhealthy,False,False,True,False,False
35.1,5724,40,unhealthy,False,True,True,False,True
38.1,11754,71,healthy,False,False,False,False,False
38.3,4549,73,unhealthy,False,False,True,False,False
38.4,11898,55,healthy,False,False,False,False,False
38.4,10872,68,healthy,False,False,False,False,False
37.8,12113,70,healthy,False,False,False,False,False
37.8,9706,63,healthy,False,False,False,False,False
38.6,12743,70,healthy,False,False,False,False,False
38.8,11420,73,healthy,False,False,False,False,False
41.2,5034,105,unhealthy,True,False,True,True,False
38.7,12468,56,healthy,False,False,False,False,False
40.4,6028,97,unhealthy,True,False,True,True,False
38.2,9829,64,healthy,False,False,False,False,False
38.3,11894,73,healthy,False,False,False,False,False
38.4,5882,67,unhealthy,False,False,True,False,False
36.1,5594,27,unhealthy,False,True,True,False,True
38.4,12523,62,healthy,False,False,False,False,False
38.4,12703,64,healthy,False,False,False,False,False
34.9,5756,32,unhealthy,False,True,True,False,True
35.9,4920,29,unhealthy,False,True,True,False,True
38.5,5773,63,unhealthy,False,False,True,False,False
38.1,9282,68,healthy,False,False,False,False,False
40.5,6061,106,unhealthy,True,False,True,True,False
38.4,11892,66,healthy,False,False,False,False,False
35.8,6195,44,unhealthy,False,True,True,False,True
35.8,6704,39,unhealthy,False,True,True,False,True
38.2,10961,74,healthy,False,False,False,False,False
35.3,6193,38,unhealthy,False,True,True,False,True
37.9,12396,64,healthy,False,False,False,False,False
38.3,10979,75,healthy,False,False,False,False,False
38.1,11278,66,healthy,False,False,False,False,False
35.0,5222,37,unhealthy,False,True,True,False,True
37.7,12207,65,healthy,False,False,False,False,False
40.4,6244,127,unhealthy,True,False,True,True,False
38.1,5202,66,unhealthy,False,False,True,False,False
41.1,6274,124,unhealthy,True,False,True,True,False
38.5,10996,57,healthy,False,False,False,False,False
38.8,11572,65,healthy,False,False,False,False,False
35.4,6682,40,unhealthy,False,True,True,False,True
38.9,4049,67,unhealthy,False,False,True,False,False
38.3,10247,62,healthy,False,False,False,False,False
38.4,12139,58,healthy,False,False,False,False,False
38.0,11250,62,healthy,False,False,False,False,False
38.5,11735,66,healthy,False,False,False,False,False
38.7,9647,68,healthy,False,False,False,False,False
39.2,11401,67,healthy,True,False,False,False,False
38.0,11064,66,healthy,False,False,False,False,False
37.9,13544,63,healthy,False,False,False,False,False
38.5,12113,70,healthy,False,False,False,False,False
34.7,4680,34,unhealthy,False,True,True,False,True
37.7,12307,66,healthy,False,False,False,False,False
38.4,12368,74,healthy,False,False,False,False,False
37.9,10950,66,healthy,False,False,False,False,False
38.2,11329,67,healthy,False,False,False,False,False
40.9,6756,116,unhealthy,True,False,True,True,False
38.3,5312,62,unhealthy,False,False,True,False,False
38.4,12454,67,healthy,False,False,False,False,False
38.7,4231,58,unhealthy,False,False,True,False,False
40.1,6621,102,unhealthy,True,False,True,True,False
40.3,6942,99,unhealthy,True,False,True,True,False
38.2,12234,69,healthy,False,False,False,False,False
38.4,11587,71,healthy,False,False,False,False,False
38.2,10226,61,healthy,False,False,False,False,False
38.7,11564,62,healthy,False,False,False,False,False
37.4,9013,66,healthy,False,True,False,False,False
38.5,11644,69,healthy,False,False,False,False,False
38.8,11655,66,healthy,False,False,False,False,False
37.7,13666,58,healthy,False,False,False,False,False
35.2,4672,39,unhealthy,False,True,True,False,True
38.6,4695,63,unhealthy,False,False,True,False,False
37.8,10767,56,healthy,False,False,False,False,False
38.3,13055,65,healthy,False,False,False,False,False
36.0,5070,30,unhealthy,False,True,True,False,True
38.7,12153,64,healthy,False,False,False,False,False
37.8,11936,67,healthy,False,False,False,False,False
40.3,6364,95,unhealthy,True,False,True,True,False
38.4,3738,61,unhealthy,False,False,True,False,False
38.5,11301,81,healthy,False,False,False,False,False
34.2,5992,39,unhealthy,False,True,True,False,True
38.1,11112,73,healthy,False,False,False,False,False
40.6,5245,109,unhealthy,True,False,True,True,False
37.7,12364,73,healthy,False,False,False,False,False
38.4,11100,66,healthy,False,False,False,False,False
38.8,12072,67,healthy,False,False,False,False,False
37.9,11591,62,healthy,False,False,False,False,False
35.2,4037,27,unhealthy,False,True,True,False,True
38.3,13492,62,healthy,False,False,False,False,False
35.1,5470,27,unhealthy,False,True,True,False,True
38.3,6920,70,unhealthy,False,False,True,False,False
38.5,13014,71,healthy,False,False,False,False,False
40.9,3920,113,unhealthy,True,False,True,True,False
38.4,12284,58,healthy,False,False,False,False,False
38.4,13685,63,healthy,False,False,False,False,False
38.1,12515,58,healthy,False,False,False,False,False
38.5,5567,67,unhealthy,False,False,True,False,False
38.3,4645,63,unhealthy,False,False,True,False,False
35.4,6670,31,unhealthy,False,True,True,False,True
38.1,5024,58,unhealthy,False,False,True,False,False
38.3,5937,65,unhealthy,False,False,True,False,False
39.9,5395,102,unhealthy,True,False,True,True,False
38.1,11968,69,healthy,False,False,False,False,False
38.9,11033,68,healthy,False,False,False,False,False
38.4,5841,59,unhealthy,False,False,True,False,False
34.5,6459,43,unhealthy,False,True,True,False,True
38.8,11799,61,healthy,False,False,False,False,False
41.0,4921,112,unhealthy,True,False,True,True,False
41.5,4532,112,unhealthy,True,False,True,True,False
37.9,12169,71,healthy,False,False,False,False,False
38.3,5909,57,unhealthy,False,False,True,False,False
35.9,6072,30,unhealthy,False,True,True,False,True
38.1,10602,68,healthy,False,False,False,False,False
35.2,6746,34,unhealthy,False,True,True,False,True
39.9,4797,112,unhealthy,True,False,True,True,False
41.3,6654,97,unhealthy,True,False,True,True,False
38.4,12758,58,healthy,False,False,False,False,False
34.6,5319,36,unhealthy,False,True,True,False,True
38.4,3835,71,unhealthy,False,False,True,False,False
41.3,5350,108,unhealthy,True,False,True,True,False
38.2,12691,69,healthy,False,False,False,False,False
38.1,4233,66,unhealthy,False,False,True,False,False
38.8,11358,67,healthy,False,False,False,False,False
35.4,7676,36,unhealthy,False,True,True,False,True
38.3,10338,72,healthy,False,False,False,False,False
35.6,6556,29,unhealthy,False,True,True,False,True
38.2,9133,66,healthy,False,False,False,False,False
41.2,5363,104,unhealthy,True,False,True,True,False
38.8,10110,59,healthy,False,False,False,False,False
38.6,10574,69,healthy,False,False,False,False,False
38.6,12769,74,healthy,False,False,False,False,False
38.1,5160,71,unhealthy,False,False,True,False,False
38.1,4335,62,unhealthy,False,False,True,False,False
38.1,11482,56,healthy,False,False,False,False,False
40.0,6049,84,unhealthy,True,False,True,False,False
38.2,10160,59,healthy,False,False,False,False,False
37.8,13308,72,healthy,False,False,False,False,False
38.0,10903,70,healthy,False,False,False,False,False
36.4,6369,33,unhealthy,False,True,True,False,True
39.7,7118,105,unhealthy,True,False,True,True,False
35.4,5948,41,unhealthy,False,True,True,False,True
35.0,7902,34,unhealthy,False,True,True,False,True
38.5,11658,51,healthy,False,False,False,False,False
35.6,6048,31,unhealthy,False,True,True,False,True
38.6,10514,61,healthy,False,False,False,False,False
38.6,12697,62,healthy,False,False,False,False,False
40.5,4665,116,unhealthy,True,False,True,True,False
38.3,5975,64,unhealthy,False,False,True,False,False
35.3,5106,37,unhealthy,False,True,True,False,True
38.2,10508,67,healthy,False,False,False,False,False
37.7,11916,67,healthy,False,False,False,False,False
38.0,11073,71,healthy,False,False,False,False,False
36.2,5720,30,unhealthy,False,True,True,False,True
38.3,10012,62,healthy,False,False,False,False,False
38.5,12004,60,healthy,False,False,False,False,False
38.5,12724,65,healthy,False,False,False,False,False
38.4,11320,59,healthy,False,False,False,False,False
38.3,4615,59,unhealthy,False,False,True,False,False
38.0,3568,74,unhealthy,False,False,True,False,False
41.0,6310,115,unhealthy,True,False,True,True,False
35.3,6735,34,unhealthy,False,True,True,False,True
38.5,12752,71,healthy,False,False,False,False,False
37.9,12142,62,healthy,False,False,False,False,False
38.3,12221,63,healthy,False,False,False,False,False
35.0,4575,34,unhealthy,False,True,True,False,True
38.4,11200,55,healthy,False,False,False,False,False
38.3,9789,65,healthy,False,False,False,False,False
38.8,10967,62,healthy,False,False,False,False,False
35.5,6014,39,unhealthy,False,True,True,False,True
38.4,9696,67,healthy,False,False,False,False,False
38.1,2829,66,unhealthy,False,False,True,False,False
38.6,10911,70,healthy,False,False,False,False,False
37.7,11802,62,healthy,False,False,False,False,False
35.5,6668,40,unhealthy,False,True,True,False,True
38.4,9737,64,healthy,False,False,False,False,False
35.8,5643,32,unhealthy,False,True,True,False,True
38.4,11749,69,healthy,False,False,False,False,False
38.2,12137,68,healthy,False,False,False,False,False
38.4,10571,59,healthy,False,False,False,False,False
38.1,9829,67,healthy,False,False,False,False,False
38.6,11198,66,healthy,False,False,False,False,False
38.0,12779,56,healthy,False,False,False,False,False
38.0,12209,64,healthy,False,False,False,False,False
38.5,11808,75,healthy,False,False,False,False,False
35.3,6414,27,unhealthy,False,True,True,False,True
38.5,9425,64,healthy,False,False,False,False,False
40.6,6850,106,unhealthy,True,False,True,True,False
38.3,11265,61,healthy,False,False,False,False,False
37.9,10152,67,healthy,False,False,False,False,False
38.4,6003,53,unhealthy,False,False,True,False,False
38.3,9735,62,healthy,False,False,False,False,False
37.9,3526,68,unhealthy,False,False,True,False,False
37.9,12133,67,healthy,False,False,False,False,False
40.5,6785,98,unhealthy,True,False,True,True,False
34.7,5206,31,unhealthy,False,True,True,False,True
38.4,10454,63,healthy,False,False,False,False,False
38.5,12712,60,healthy,False,False,False,False,False
38.2,11225,65,healthy,False,False,False,False,False
38.3,6486,68,unhealthy,False,False,True,False,False
40.2,7139,103,unhealthy,True,False,True,True,False
40.1,5476,116,unhealthy,True,False,True,True,False
36.0,5517,35,unhealthy,False,True,True,False,True
41.0,7033,103,unhealthy,True,False,True,True,False
38.1,3559,60,unhealthy,False,False,True,False,False
37.9,11386,59,healthy,False,False,False,False,False
35.2,5607,41,unhealthy,False,True,True,False,True
40.4,4747,114,unhealthy,True,False,True,True,False
37.9,11532,71,healthy,False,False,False,False,False
38.1,12377,58,healthy,False,False,False,False,False
38.3,12269,65,healthy,False,False,False,False,False
40.6,5813,108,unhealthy,True,False,True,True,False
38.0,11067,66,healthy,False,False,False,False,False
38.4,11212,64,healthy,False,False,False,False,False
38.2,6164,70,unhealthy,False,False,True,False,False
35.9,7182,30,unhealthy,False,True,True,False,True
38.6,6067,67,unhealthy,False,False,True,False,False
40.3,6056,96,unhealthy,True,False,True,True,False
38.2,10049,64,healthy,False,False,False,False,False
35.2,5313,34,unhealthy,False,True,True,False,True
38.7,11484,62,healthy,False,False,False,False,False
40.9,4081,114,unhealthy,True,False,True,True,False
38.3,4329,63,unhealthy,False,False,True,False,False
37.8,11676,69,healthy,False,False,False,False,False
38.5,11992,63,healthy,False,False,False,False,False
41.2,6125,86,unhealthy,True,False,True,True,False
38.1,6144,69,unhealthy,False,False,True,False,False
40.3,5184,122,unhealthy,True,False,True,True,False
38.4,11066,64,healthy,False,False,False,False,False
38.3,9119,64,healthy,False,False,False,False,False
34.9,5789,41,unhealthy,False,True,True,False,True
38.0,11102,69,healthy,False,False,False,False,False
38.1,11120,61,healthy,False,False,False,False,False
38.2,10856,69,healthy,False,False,False,False,False
38.5,11480,62,healthy,False,False,False,False,False
35.4,5264,45,unhealthy,False,True,True,False,False
40.1,4313,97,unhealthy,True,False,True,True,False
36.0,5617,36,unhealthy,False,True,True,False,True
38.6,3801,65,unhealthy,False,False,True,False,False
35.1,5677,41,unhealthy,False,True,True,False,True
35.5,4843,33,unhealthy,False,True,True,False,True
40.4,5915,116,unhealthy,True,False,True,True,False
38.0,11832,70,healthy,False,False,False,False,False
40.6,5607,101,unhealthy,True,False,True,True,False
38.4,10001,66,healthy,False,False,False,False,False
38.5,11459,56,healthy,False,False,False,False,False
38.4,11580,68,healthy,False,False,False,False,False
38.3,12241,67,healthy,False,False,False,False,False
